"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Suriname","SUR","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","1039858389.12601","1089771591.78814","1132272683.87584","1195679954.17757","1273399151.19033","1426207049.32614","1700038802.81573","1905743497.94698","2050580003.78732","2142856103.94575","2200713218.75969","2286541034.28868","2272821788.07592","2231910995.89161","2240838639.87916","2303582121.81638","2506297348.52709","2761939678.08394","2944227696.75828","2926562330.65734","2669024845.55855","2858525609.57799","2738467533.9739","2631667300.14953","2581665621.4375","2633298933.87328","2654365325.35948","2489794675.19076","2683998659.83428","2796726603.55838","2670873906.38303","2742987478.73293","2753959428.88201","2569444198.10301","2656805272.5068","2656805272.5068","2683373357.71967","2836325576.94385","2901561112.04282","2860939242.8352","2921018934.53474","3043701742.07788","3128925411.81216","3326047695.01974","3608761755.24276","3771156041.83844","3989639610.76687","4193569551.84687","4367326198.30964","4498944263.51763","4731486826.19641","5008248887.00011","5142988298.24504","5293854859.13611","5307380818.79212","5126237646.22072","4874454256.1508","4950790053.58146","5195768566.26648","5256433828.6406","4416708447.1504","4309144555.20541","4414017227.90076","4505628350.6704",
"República Eslovaca","SVK","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44305313950.7863","37848345023.4508","35304372873.3847","35975624843.6742","38208103468.723","40440791791.7082","43117931007.4457","45673029352.7789","47534706550.7551","47484360184.3172","48038277837.8844","49601339626.9648","51838084329.0781","54688703651.855","57575655083.7484","61389156292.5511","66603045838.9495","73817506954.537","77932749070.0484","73681102330.2507","78629991379.8007","80730554469.7187","81795230834.9206","82312781984.4718","84532913950.0738","88900883130.8374","90629072613.9167","93291817009.4113","97051840806.3988","99489061173.6933","96176350812.716","100765137467.998","102649482014.329","104288234772.808",
"Eslovenia","SVN","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27200662694.7578","24779774357.2133","23425882376.325","24091978440.2117","25375475156.7285","26417686104.9211","27263846125.3402","28640614043.0074","29579844442.7437","31157238919.3453","32301448497.0859","33340444076.9215","34509226036.6508","35530788949.9488","37079644535.9777","38487919291.2","40699587892.4722","43540484553.7887","45068686557.3586","41666704789.2015","42226600498.2234","42590309918.8992","41466164772.2726","41039360682.0457","42175395368.8082","43107506024.3254","44483434040.7344","46625480708.1199","48702350150.2586","50417977728.3902","48279809918.0703","52252514022.0359","53538335168.0586","54387934678.4387",
"Suecia","SWE","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","124634017377.724","131714840855.029","137324638115.578","144641203919.181","154507418426.884","160411931147.881","163765894851.405","169277253502.808","175436415960.823","184224157954.374","196150229232.739","198003155009.149","202534930030.788","210571477885.03","217305965722.135","222853488541.426","225211512171.392","221616554115.969","225498274547.564","234157416129.864","238138025327.291","239221149500.055","242208219499.103","246811722726.639","257250711527.949","262808288360.312","269881308726.533","278932704065.054","286070699812.652","293665324567.97","295881542676.808","292490814556.963","289102037155.611","283130298151.25","294257241961.393","305836832131.49","310667391570.025","320206516443.849","334013297425.391","348199457231.41","364795858131.684","370083569053.714","378214012929.902","386950040254.662","403731506887.751","415273396287.166","434636654376.703","449584772840.507","447559127029.566","428135998219.291","453619110971.171","468113753183.843","465359818585.788","470887249502.535","483402482698.498","505103781349.757","515562425649.407","528801679620.708","539113433181.757","549821281946.735","537888988025.757","570953156693.631","586158778534.549","585008905028.736",
"Eswatini","SWZ","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","419059493.970952","476653495.93586","502508584.26393","547828193.987092","579292634.569339","659863226.862103","645877836.430375","652398573.260493","661056742.15004","681595411.886172","766447580.311598","878666551.145336","888969512.894206","899658081.37801","955092808.972101","991313898.529391","1112893373.92085","1275449148.82176","1359243882.12889","1534737274.35392","1857308362.90596","1890003980.06034","1950979418.51781","2011579066.43205","2059870864.82286","2159273055.13846","2242233484.10169","2311805624.61477","2372005953.96189","2442000889.67231","2484984348.55671","2511195091.38659","2621187924.67983","2722895614.6471","2821571016.1845","2990830756.64157","3170046325.41682","3310649785.90981","3337852200.51293","3390091218.07304","3518702972.08796","3597776312.48031","3791935013.35704","3938349731.29132","3974709779.06398","4063245671.29285","4106422133.98005","4189641987.93016","4289359468.15612","4404836242.8606","4336136540.79741","4799396094.979","4822230150.09178","5055738006.20626",
"Sint Maarten (Dutch part)","SXM","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1257551799.47476","1297793365.1585","1357491904.26446","1376368434.1966","1394353867.67664","1416389988.22102","1417888715.0838","1431610451.70303","1323735540.53767","1232967219.66025","1368162086.82719","1185966832.34776","1240255611.86927","1361800675.61738","1408101898.58837",
"Seychelles","SYC","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","132183659.731233","125730088.158645","136302204.804469","150117255.106741","159003065.409702","157316724.85525","179178255.434155","180082638.797553","193684704.850578","193684704.850578","210868159.81309","244294507.61902","259705357.504636","283219564.434114","286909489.610685","296025766.28503","344211797.691452","322904306.69562","391204032.794713","452992130.25416","429886464.849171","413220698.985933","404662590.798124","402168917.286324","419484794.198425","462665475.136677","466190739.139719","488915450.924601","514957094.281437","567923802.38997","610261194.730057","627107005.020014","672089666.127958","721174866.337827","703602944.474698","707015676.972428","777702722.229699","872533006.069359","894062242.634693","910799133.493907","949537227.205275","927971690.1167","939226436.101185","883932969.017981","858736866.549886","936072662.702788","1024120860.74662","1115022508.93326","1084627594.53557","1057735598.8393","1105387984.2341","1210507986.73155","1248162998.34204","1263811654.24036","1315169064.95728","1432403352.12944","1605975218.58763","1717657339.98638","1802500555.76177","1901895701.03715","1678615792.63838","1687886479.31967","1940678727.9853","2002037445.91069",
"República Árabe Siria","SYR","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","2416812214.94604","2678627026.53416","3335461119.83435","3046852118.7851","3329336863.23395","3405890765.29043","3145031360.37092","3404738069.26057","3531703483.18012","4194530598.43669","4119161054.77409","4488065480.38044","5639735181.25731","5049263088.56307","6351759525.71978","7390372315.4318","8296021544.51108","8146733153.69185","8956729439.65318","9036264196.00474","10347255973.7648","11149721255.0832","11460696641.9265","11726623763.192","10834153792.238","11847234639.3799","10905032485.3261","11088485921.5989","13085648655.9311","11299813259.2027","11722376092.8903","12621068326.8268","14258373025.2764","15135390660.4843","16227110809.1574","17367323280.4097","19073761683.0667","20031990182.3668","21391221718.526","20631095377.9445","20770487844.9798","20988014485.1861","21818055182.8953","23389922798.3189","25004519680.9394","26558570041.4759","27898767422.6076","29481908584.6156","30801717148.2992","32622727847.2016","34316469159.7135","35294489506.5815","25998267888.1137","19160700643.0666","17185167277.8103","16466863097.2125","15412063239.594","15300590594.6498","15513754762.6544","15703131976.9695","15674500383.0982","15878227834.919","","",
"Islas Turcas y Caicos","TCA","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","777808573.000464","770245945.259462","778494332.034517","846311282.16842","942070000","1010381196.60485","985121666.689726","1040392839.71121","1095647325.71769","802200837.95577","874603454.301532","928828863.968529","939974780.106825",
"Chad","TCD","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","1696963334.81974","1720682532.42757","1812913114.03193","1783916402.43731","1739123338.99575","1749666387.91522","1718048299.73385","1731229190.03782","1723313683.55795","1841900244.25263","1876153261.4734","1833984345.98095","1855068125.19906","1699597035.90727","1783928535.32619","1944665264.89825","2002631171.72289","2047382465.52279","2037767257.50492","1600847792.92735","1504033789.2452","1519719629.90243","1600973096.39997","1851985149.89798","1889930453.46272","2301798717.06776","2207846946.52019","2155105711.0538","2488766915.57752","2610336586.7224","2501264393.60972","2714750740.50042","2931969982.99535","2471362276.45237","2721881493.43342","2755538900.44635","2816559566.35669","2975790728.79137","3182655199.36302","3160922431.41833","3133116396.56012","3498379324.94686","3795434053.69194","4354185216.74044","5818470354.42317","6826958691.46941","6871215271.38414","7096007050.05185","7312626256.37665","7621050568.71865","8653710607.33726","8660881919.87498","9430191344.88826","9967712380.06707","10655483043.6524","10950392256.9543","10265387503.3572","9958586279.1443","10195006881.7944","10526057301.7412","10357639675.7671","10236539498.7594","10523606947.1486","10957423661.0644",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","288699190701.737","250220539098.703","248618395243.899","264627981458.675","293167705081.683","324776456230.372","350765957552.709","345783080234.812","351915939019.729","391979865712.132","444668586061.359","474770602894.891","498041527169.533","539190991020.715","559992928453.18","598221010529.811","615124807338.694","660693840933.835","721480432594.838","771973954693.314","829827886753.249","876044460615.47","932174503648.028","1004151388754.88","1103918576958.74","1190996071120.58","1275823867341.59","1392900394530.63","1528530287926.4","1616413410546.02","1699676230092.38","1835664409788.79","2040850641389.92","2270706745859.84","2518995496108.11","2767709989161.52","3018534535101.16","3240151667770.91","3333902723129.44","3546532714218.73","3817689513328.23","4084135914673.54","4413307544851.05","4808031651297.03","5246567734470.8","5769991882603.3","6409183937015.9","7209444580059.46","7830567982095.27","8455789419859.19","9294695223114.91","10098026225652.8","10863480620396.9","11656347859008.3","12470467960056.2","13306887306272.5","14180427732030","15131566542961","16118877443878.4","17050842061658.1","17263428860551.7","18576039809802.1","19210145097604","20183800841832.8",
"Europa y Asia central (BIRF y la AIF)","TEC","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2330314782638.34","2296373847569.01","2160922637392.46","1954620189896.02","1863672267405.84","1706678536184.57","1704254911944.76","1721598508001.36","1772180830058.15","1760856534507.54","1804294238111.8","1937084985037.99","1987315294683.73","2086919108059.27","2215916740102.18","2390267991251.31","2549059724028.85","2749242143671.63","2958941593970.69","3090800850045.99","2946382696916.99","3082877547417.01","3265645431068.15","3378506883864.03","3493089136803.42","3574749571185.8","3627947465522.13","3695155426794.54","3853771161346.65","3996157190844.78","4102340795533.11","4042327842013.56","4340913101198.31","4417659468346.3","4569846962577.96",
"Togo","TGO","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","751799549.180512","843288422.318954","875111199.749186","918864084.266591","1050133110.83707","1212480672.80614","1326559573.46037","1399525278.93449","1469833116.34582","1629028806.05523","1670150423.29887","1670150423.29887","1797502024.34471","1866480876.97231","1956685081.58249","2004438786.83071","1963317272.37375","2099946197.50038","2331894379.43478","2211388079.14025","2533741148.85056","2449742915.04223","2361983262.47633","2234105304.77328","2358222254.65761","2489234522.14718","2528726335.24129","2541626940.65591","2710451200.23611","2820496106.6877","2813623794.9015","2793929342.93999","2682711766.00021","2277734225.86163","2618993805.37743","2824475667.79506","3074052315.28205","3516020423.36742","3435156293.52971","3520408334.16804","3492826652.80818","3521587940.89515","3656345820.20273","3902058527.13848","3863870432.96664","3683570670.81565","3781190159.57185","3736756622.98605","3887558864.99664","4099579483.16911","4339583325.03739","4592288208.17332","4881726146.7373","5166050854.81092","5457066909.16965","5755461035.44333","5998047709.91458","6238457455.22368","6537595250.14016","6859436221.0487","6996086823.98109","7415213717.72868","7842296104.3955","8344824334.0366",
